"Maakunta","Kunta","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","dummy"
"Pohjois-Savo","Lapinlahti","3103","2766","2659","2338","2853","3003","7404","5958","3042","4367","5428","4771","4764","4476","4703","."
"Pohjois-Savo","Sonkajärvi","2936","2728","2630","2413","2503","2868","2731","2818","2938","2540","2376","2940","3479","2880","2370","."
"Pohjois-Savo","Rautalampi","2095","1921","1878","1880","2067","1823","1854","1401","1446","1401","1738","1443","2453","1461","1393","."
"Pohjois-Savo","Vieremä","1180","2045","1367","1513","1556","1386","1574","1355","1644","1605","1748","1725","1751","1803","1593","."
"Pohjois-Savo","Suonenjoki","2857","3052","3497","3868","3543","3886","3479","3917","4159","3531","3467","3280","2647","2600","2575","."
"Pohjois-Savo","Vesanto","838","897","1169","1278","1470","1406","1373","1726","1431","1454","1657","1735","1862","1938","2167","."
"Pohjois-Savo","Tervo","1049","1094","1009","879","1005","1112","984","1049","1085","1224","1118","1219","1256","1151","1425","."
"Pohjois-Savo","Maaninka","1549","1697","2078","2051","1544","1610","1345","1652","1504","1673","2247","2201","2088","1912","1929","."
"Pohjois-Savo","Rautavaara","964","1120","1262","1177","1016","995","959","886","988","948","1073","927","970","856","802","."
"Päijät-Häme","Padasjoki","1544","1739","1738","1751","1394","1558","2115","1212","1522","1306","1607","1643","1479","1591","1623","."
"Päijät-Häme","Lahti","44759","42973","42436","38716","40847","39983","38066","38044","38452","41676","39357","38472","39459","34579","31070","."
"Päijät-Häme","Orimattila","6694","7630","6158","6586","6071","5789","6059","6753","6491","6494","6362","6821","7409","7613","6388","."
"Päijät-Häme","Hollola+Kärkölä","6222","6224","6295","6735","5347","5695","5678","5464","6735","8191","8632","9245","9089","8484","7881","."
"Päijät-Häme","Hartola","1257","1232","1391","1448","1219","1515","1351","1378","1264","1490","1775","1709","1579","1875","1594","."
"Päijät-Häme","Hämeenkoski","1820","1012","1229","1164","1334","1387","1237","1323","1446","1179","1220","1391","1362","1155","905","."
"Päijät-Häme","Heinola","7818","10706","6995","7315","8593","7227","6319","6592","6020","6384","6174","5308","5855","5966","6047","."
"Päijät-Häme","Sysmä","2696","2845","2307","3040","3020","2990","3002","2054","2390","2973","3945","2457","2176","1908","1969","."
"Päijät-Häme","Nastola","5349","5280","5039","5101","5003","5027","4232","4751","4691","5120","5286","4727","5142","4767","4611","."
"Päijät-Häme","Asikkala","2712","2953","2884","2527","2680","3255","2320","1920","2027","1771","2244","3231","2701","2790","2792","."
"Satakunta","Eurajoki","4780","5078","4667","3785","4102","4109","3547","3822","4220","5061","4639","4357","5420","5259","3513","."
"Satakunta","Pori","32167","27427","26513","25593","23352","23766","27431","28134","28755","28955","30101","44422","37149","33595","25491","."
"Satakunta","Rauma","14930","14102","15421","17322","17041","15435","14488","14870","13811","16426","17951","18813","18754","19636","17700","."
"Satakunta","Merikarvia","1547","1259","1937","1598","1603","1762","1731","2211","2143","2456","2340","2470","2423","2087","2155","."
"Satakunta","Nakkila","2968","3020","3088","3249","3069","3665","3052","3155","3371","3102","3306","3413","3649","3301","3300","."
"Satakunta","Harjavalta","2657","2425","2160","2395","2352","2821","2763","2859","3214","3508","3186","3505","3359","3562","3430","."
"Satakunta","Huittinen","3008","3358","3213","3632","3351","3789","4108","4184","3793","4447","5445","5761","5561","4972","4819","."
"Satakunta","Luvia","1931","1758","1365","1623","1799","1709","1735","1780","1754","1975","1474","2173","2128","1717","1763","."
"Satakunta","Kokemäki","2861","3318","3239","3270","3581","4158","4144","3912","3356","3714","3334","3437","3185","2564","2632","."
"Satakunta","Eura","3693","4430","3770","3880","3953","4405","3360","4258","4553","4907","5717","6400","7658","5024","5385","."
"Satakunta","Ulvila","3900","4638","4541","4780","3757","4972","7695","5955","8202","6838","5728","5478","5569","5405","5003","."
"Satakunta","Kankaanpää","5152","5377","4575","4080","3650","3034","3640","3444","2151","2544","3504","3197","3377","2902","3042","."
"Satakunta","Karvia","1178","1303","1412","1361","1285","1290","1253","1379","1510","1631","1575","1697","1731","1738","1464","."
"Satakunta","Siikainen","586","877","733","926","900","820","736","834","776","817","743","843","736","737","784","."
"Satakunta","Jämijärvi","785","785","769","696","974","835","823","1064","838","823","1018","914","1063","986","776","."
"Satakunta","Honkajoki","1019","1047","1067","983","909","917","706","988","869","782","879","1390","1104","1233","1208","."
"Satakunta","Köyliö","1482","1696","2156","1662","1574","1304","1765","1751","1401","1469","1539","1295","1553","1204","1197","."
"Satakunta","Lavia","1127","1034","983","904","948","1051","1108","1116","1102","1089","1217","981","1204","1196","815","."
"Satakunta","Säkylä","2314","2007","2033","2881","2813","3983","2476","1385","1448","1462","2558","2285","2143","1269","1314","."
"Satakunta","Pomarkku","972","1123","716","541","449","797","736","709","697","669","682","994","1335","1294","1118","."
"Uusimaa","Kirkkonummi","12102","10549","10808","12392","12160","10682","12657","13480","13784","15137","15328","17708","16969","15732","11122","."
"Uusimaa","Nurmijärvi","10938","9613","12080","9723","10527","14080","15653","14432","12667","11373","10612","12823","13436","13106","10143","."
"Uusimaa","Karkkila","3076","2944","2825","2642","2793","2835","2553","2986","3030","3514","3856","3905","4185","3394","3083","."
"Uusimaa","Kerava","5054","7052","5704","7467","7533","11539","12769","11812","13382","11584","12185","13518","13617","12975","13263","."
"Uusimaa","Vihti","8072","9283","9844","9528","9732","9089","9003","8658","9458","10345","10610","10144","10529","10174","9867","."
"Uusimaa","Hyvinkää","11107","13233","15439","14807","14074","13790","14467","13863","16129","16508","14865","15060","15295","15565","14895","."
"Uusimaa","Järvenpää","10704","11793","11286","10921","10899","11560","11745","12328","12154","12703","11000","12697","14740","12509","13283","."
"Uusimaa","Lohja","10480","11566","11915","11013","10784","11745","12016","12761","12788","14602","16103","15665","17091","15899","18300","."
"Uusimaa","Porvoo","11595","9287","14335","13042","13389","14899","14025","15436","16995","17738","16149","13055","12283","11797","11885","."
"Uusimaa","Pornainen","1156","1597","2198","1782","1579","2840","3228","2561","3072","2719","2954","2849","3524","2631","2439","."
"Uusimaa","Mäntsälä","5036","5324","4275","4722","3663","4156","3395","4468","3860","4527","4507","5830","7253","7919","7792","."
"Uusimaa","Espoo","51629","61155","75728","87446","68815","58328","58019","66185","78013","77359","79723","81994","86780","76468","88209","."
"Uusimaa","Sipoo","3958","3836","5048","5894","6319","7096","6725","7333","6828","9254","7731","9297","8476","8441","7200","."
"Uusimaa","Kauniainen","5899","5473","5158","4210","3711","4396","4508","5033","4377","3959","3768","4180","4186","4042","4499","."
"Uusimaa","Helsinki","141252","150137","146471","139305","124983","130129","123237","123923","143032","158818","170672","193774","201126","160660","156628","."
"Uusimaa","Tuusula","8792","8232","9570","10929","10507","10023","10677","10816","10820","11518","11332","12607","12287","9500","10031","."
"Uusimaa","Loviisa","3049","3591","2903","2889","3327","2691","3338","3726","3894","3967","4341","6708","7391","7493","7337","."
"Uusimaa","Lapinjärvi","1352","1581","1703","1468","1711","1653","1694","1845","1744","2082","1969","2034","2014","2068","1688","."
"Uusimaa","Vantaa","45937","50009","52586","57920","44033","40557","42838","42738","45244","51558","48901","53332","51654","43771","39031","."
"Uusimaa","Askola","1690","2386","1999","2204","2766","3890","3273","2759","2616","2912","2411","3080","2981","2514","1855","."
"Uusimaa","Hanko","3617","3826","4173","3024","2260","2964","2277","1837","2350","3900","3676","3598","4059","4445","3921","."
"Uusimaa","Raasepori","0","0","0","0","0","0","0","0","0","0","10171","10544","11208","10614","9477","."
"Uusimaa","Inkoo","1385","1379","1338","1044","998","900","1254","1327","1635","1736","2468","2206","2650","2540","2359","."
"Uusimaa","Pukkila","915","728","621","742","904","958","1058","971","875","735","594","1056","1064","780","933","."
"Uusimaa","Siuntio","1115","957","964","1397","1762","2930","2496","1906","1555","2004","1622","1897","2388","2606","1908","."
"Uusimaa","Myrskylä","619","940","836","873","750","639","790","876","739","795","734","832","833","854","875","."
"Varsinais-Suomi","Salo","13032","13728","14619","13892","13446","13585","12551","13734","16043","15984","29820","30683","28777","24296","21020","."
"Varsinais-Suomi","Raisio","15667","16693","16268","11642","10735","11081","12346","9148","8757","10399","9821","9445","9265","10944","8021","."
"Varsinais-Suomi","Aura","1251","1168","1370","1299","1449","1888","2148","1705","1721","1789","1509","1895","1769","1648","1507","."
"Varsinais-Suomi","Somero","3911","4949","5311","5536","5098","5701","4821","5335","5464","5588","5812","5604","5699","5226","5031","."
"Varsinais-Suomi","Loimaa","3669","3282","2804","2514","3977","3912","5148","4891","4292","6007","9559","9761","9653","7617","8185","."
"Varsinais-Suomi","Koski Tl","1371","1661","1628","1581","1523","1833","1745","2065","1810","1797","1918","2045","2997","1712","1727","."
"Varsinais-Suomi","Kaarina","8243","8609","10735","8015","13592","8818","9058","6923","7488","8434","10804","11082","13042","11350","10394","."
"Varsinais-Suomi","Pöytyä","6476","1269","1382","1139","1398","1507","3643","3414","2876","3413","6412","7219","7286","7595","5367","."
"Varsinais-Suomi","Nousiainen","2247","2074","2177","2171","1846","2167","2237","2698","2394","3142","2855","3083","3109","2572","2408","."
"Varsinais-Suomi","Turku","43236","47244","42514","43603","43055","48804","46893","51620","59357","59721","61869","66586","73336","58882","61302","."
"Varsinais-Suomi","Laitila","2129","3317","3489","3362","3119","3766","4092","4183","4676","4236","4260","4363","4431","5901","4423","."
"Varsinais-Suomi","Marttila","986","908","1084","1077","1336","1816","1793","1708","1439","1592","1605","1800","1903","1936","1540","."
"Varsinais-Suomi","Masku","2077","2164","2180","2457","2233","2401","2162","2599","2686","3037","6285","7101","5998","5590","5585","."
"Varsinais-Suomi","Lieto","7324","15668","11493","8094","10882","5415","5121","5326","5183","4955","4572","4766","8391","7914","7311","."
"Varsinais-Suomi","Rusko","1544","2166","1677","1881","1517","1587","2104","2470","2352","2416","2992","2140","2994","2591","2442","."
"Varsinais-Suomi","Naantali","5602","5402","5589","4935","4616","4936","5066","4902","5106","5304","12367","8412","8820","6841","5951","."
"Varsinais-Suomi","Paimio","3276","4179","3204","4222","3758","4194","4635","3799","4301","4985","4594","4723","4736","4665","3447","."
"Varsinais-Suomi","Taivassalo","733","777","762","979","835","1261","995","792","1020","1127","1093","1153","981","1349","1327","."
"Varsinais-Suomi","Uusikaupunki","5414","5069","4997","3845","3771","4026","4118","4169","4148","4688","4830","4916","4858","4858","5963","."
"Varsinais-Suomi","Parainen","0","0","0","0","0","0","0","0","0","0","7268","7106","6768","7011","6150","."
"Varsinais-Suomi","Mynämäki","1721","2203","1894","1718","1425","2100","1968","1891","3901","3456","2595","2423","2258","2236","2077","."
"Varsinais-Suomi","Oripää","1044","578","542","658","717","1440","888","850","995","1327","1073","1441","1606","1068","1132","."
"Varsinais-Suomi","Tarvasjoki","765","968","1474","1756","1048","1083","735","922","890","849","1034","1009","1088","1259","1024","."
"Varsinais-Suomi","Kemiönsaari","0","0","0","0","0","0","0","0","0","0","3755","3762","3263","3467","2899","."
"Varsinais-Suomi","Kustavi","560","627","527","546","640","618","620","660","544","701","805","759","631","1162","962","."
"Varsinais-Suomi","Sauvo","980","882","1221","994","1445","1610","1503","1554","922","1380","1522","1159","1490","1024","1039","."
"Varsinais-Suomi","Vehmaa","1258","1260","1330","1096","823","1080","918","1175","1057","1037","1055","1149","1250","1144","1234","."
"Varsinais-Suomi","Pyhäranta","1058","1088","1172","895","827","1051","1061","1302","1115","1258","699","524","831","696","1051","."
