"Maakunta","Kunta","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","dummy"
"Pohjois-Pohjanmaa","Reisjärvi","75836","83817","86981","82638","83831","85839","82157","71442","71588","67291","60641","59591","62091","55170","48346","."
"Pohjois-Pohjanmaa","Sievi","101650","132049","108749","108972","107369","108640","97796","91636","99802","105009","106450","102807","96357","106312","102538","."
"Pohjois-Pohjanmaa","Siikajoki","14126","13284","15087","15638","14880","14744","15439","15708","132916","133728","121767","127288","124496","115278","107415","."
"Pohjois-Pohjanmaa","Siikalatva","0","0","0","0","0","0","0","0","0","0","96595","93306","86376","80069","79269","."
"Pohjois-Pohjanmaa","Taivalkoski","102171","105580","100803","107450","110204","104941","98484","95860","88512","89582","91222","89868","89708","91459","81989","."
"Pohjois-Pohjanmaa","Tyrnävä","78513","79895","98352","102960","107367","105536","110706","108146","116485","124654","127468","121642","121802","117170","120467","."
"Pohjois-Pohjanmaa","Utajärvi","81135","91361","92699","89582","80714","79637","75239","72749","67967","63389","61620","60623","59439","59618","55267","."
"Pohjois-Pohjanmaa","Ylivieska","293469","268085","303803","308102","311297","314298","302350","290700","281001","269127","277487","274944","276342","280963","291687","."
"Pohjois-Savo","Iisalmi","594287","582919","599806","596116","570052","561942","494308","505544","499961","480631","459059","455569","456032","455775","441788","."
"Pohjois-Savo","Keitele","61670","57927","56146","57977","52185","52701","49566","50490","52237","53012","48150","43801","44500","45396","47407","."
"Pohjois-Savo","Kiuruvesi","191453","201103","201059","207090","198357","200825","181990","188028","180596","167558","193176","185238","177616","179412","178705","."
"Pohjois-Savo","Kuopio+Juank.+Kaavi+Tuus.","2146357","2081273","2513965","2654030","2690936","2400794","2258971","2279933","2205565","2170034","2130871","2070754","1955042","1856164","2043791","."
"Pohjois-Savo","Lapinlahti","164501","167147","166050","165517","147730","149141","177536","165678","160241","154666","160837","159994","160687","157838","160752","."
"Pohjois-Savo","Leppävirta","239195","252684","262628","261175","257942","260600","254786","241510","236543","229172","225978","213875","216494","208178","181887","."
"Pohjois-Savo","Maaninka","68109","70784","68746","68556","64031","62143","56560","57805","55622","51696","47532","40992","41256","39928","40638","."
"Pohjois-Savo","Pielavesi","120293","115272","111598","105635","107343","105341","99055","91918","93109","88122","86391","87103","86484","85731","82780","."
"Pohjois-Savo","Rautalampi","60243","59731","66046","68826","67143","70434","61195","56966","55424","54657","51656","49957","44976","47281","48125","."
"Pohjois-Savo","Rautavaara","34112","31878","31643","32488","25955","25864","23943","24485","24742","24729","23772","22464","21944","19730","18025","."
"Pohjois-Savo","Siilinjärvi","485409","497279","491915","495689","518550","512505","497185","487199","476414","387372","449042","438303","451536","446550","427557","."
"Pohjois-Savo","Sonkajärvi","107109","107140","104626","101181","101688","100534","91321","86624","86956","78949","73032","70029","75561","73706","69814","."
"Pohjois-Savo","Suonenjoki","127282","128773","130527","132431","134823","136791","127055","125211","125518","122288","119329","105249","98344","98862","94580","."
"Pohjois-Savo","Tervo","30926","29667","29948","30565","29705","27601","22350","22869","22030","22050","22624","22637","22053","20842","19731","."
"Pohjois-Savo","Varkaus","502252","494870","508023","511150","512435","558434","571060","521363","508362","449144","425884","399252","396270","385158","362608","."
"Pohjois-Savo","Vesanto","42992","42802","43807","42920","41201","43106","36469","34292","36058","34128","35908","30756","30419","29752","27582","."
"Pohjois-Savo","Vieremä","91690","91169","88791","90508","88394","84651","79890","72506","67839","64993","61498","58360","57024","57697","54157","."
"Satakunta","Eura","162826","166770","173079","179244","184199","189114","167521","158149","168165","173263","195609","217316","217952","206505","200872","."
"Satakunta","Eurajoki","159191","175529","185567","199110","204100","207445","184930","191585","188416","163021","150257","153521","138608","144003","142445","."
"Satakunta","Harjavalta","134763","136165","128170","126361","120774","122643","120228","115958","117348","121463","120306","131401","129428","133967","131242","."
"Satakunta","Honkajoki","32751","33045","32953","30975","28118","26035","25962","24497","20399","22333","20519","19743","19532","20552","21524","."
"Satakunta","Huittinen","169378","178125","181138","203607","212072","212205","208363","202734","180247","175689","181390","195438","190508","176142","186202","."
"Satakunta","Jämijärvi","25190","24102","24939","26500","28923","28409","30629","29722","28415","28367","27759","27305","28176","27988","24455","."
"Satakunta","Köyliö","33814","39362","34301","33503","33115","33283","30106","32372","31624","32199","32100","31087","28593","29569","29657","."
"Satakunta","Kankaanpää","360697","373358","363094","322069","342328","327535","303067","286062","260631","233927","195256","209070","204778","203410","171610","."
"Satakunta","Karvia","47885","46447","46896","47340","47510","44611","44491","41236","39759","34743","32890","32694","33590","33100","33366","."
"Satakunta","Kokemäki","142908","145972","148115","149374","153401","156573","154957","146757","145175","147470","131484","143137","142951","139540","132159","."
"Satakunta","Lavia","40092","37365","37930","35198","36312","32241","28955","26609","25061","24427","20590","19529","22473","22805","20361","."
"Satakunta","Luvia","65886","66114","64488","68684","74275","70498","67796","60914","57286","58687","48754","54275","53040","53469","58462","."
"Satakunta","Merikarvia","53858","53728","53445","53229","55237","60237","59435","58921","59257","59088","59464","61986","63182","63202","63818","."
"Satakunta","Nakkila","135096","136882","144275","147109","141259","138307","136001","116446","115203","115060","104985","115071","114425","113397","103975","."
"Satakunta","Pomarkku","25260","32543","31422","31540","30206","28469","28928","26637","28267","28205","23116","27216","25275","24450","24252","."
"Satakunta","Pori","1620407","1774041","1864304","2032375","2116623","2005158","1800305","1808310","1880364","1859150","1745426","1782704","1809659","1827565","1802653","."
"Satakunta","Rauma","838775","876075","896984","917864","893709","984032","925850","913117","874380","833606","788036","836354","858913","866887","855319","."
"Satakunta","Säkylä","87468","96676","115447","102277","76894","79258","76902","72124","66429","62927","60715","55378","51209","51405","48634","."
"Satakunta","Siikainen","29390","31309","30202","24883","23380","25554","31213","27686","24333","23057","21640","23450","21442","23654","20789","."
"Satakunta","Ulvila","252794","270961","280210","289193","289423","288064","287544","280121","278812","272908","244919","249011","238694","234582","215180","."
"Uusimaa","Askola","67497","70710","72985","72741","69861","71309","68761","68831","68961","68952","68745","70187","72682","70821","60345","."
"Uusimaa","Espoo","3260136","3468755","3489163","3873620","4128499","4560694","4419048","4179582","4179754","4189464","4219570","4183509","4206141","4191270","4039596","."
"Uusimaa","Hanko","111914","122778","145769","146090","134308","124731","113314","110064","97237","96225","101655","103816","106876","103057","105514","."
"Uusimaa","Helsinki","8960608","9144080","9335018","9868972","9970755","10233508","10075133","9607556","9605998","9403465","9291019","9179672","9519756","9273892","8939278","."
"Uusimaa","Hyvinkää","723138","769733","753483","758441","820818","911958","904204","899647","899550","875012","884140","837576","839311","820339","827371","."
"Uusimaa","Inkoo","39558","43211","42380","43355","43453","47405","46281","46817","48538","55362","55761","52651","56528","59082","58170","."
"Uusimaa","Järvenpää","641122","700542","738028","776434","795888","766923","758524","742682","734603","754818","746523","708232","731313","714949","713885","."
"Uusimaa","Karkkila","117388","125124","130102","135992","138156","133590","123707","125481","133752","134148","138775","148322","156924","170781","176571","."
"Uusimaa","Kauniainen","208936","219411","224168","233590","272917","279456","248023","277348","260139","220884","207558","198078","205387","206972","206841","."
"Uusimaa","Kerava","402936","399081","406525","406556","345755","483106","510576","530283","545196","572435","592251","579405","618784","636712","661054","."
"Uusimaa","Kirkkonummi","560741","598322","613471","631089","638207","634704","655241","701482","701300","737339","754109","755695","777630","784187","771451","."
"Uusimaa","Lapinjärvi","42866","43441","43775","45292","42203","37874","36908","36937","38613","39059","41152","39644","41962","41649","40663","."
"Uusimaa","Lohja","600675","615215","641513","650665","674743","665440","595445","652144","670963","693437","735118","733162","751420","734546","815472","."
"Uusimaa","Loviisa","131307","144501","148409","141698","132112","142140","132263","131399","125683","130168","127628","210932","227551","231446","226071","."
"Uusimaa","Mäntsälä","301875","323933","328172","315199","311487","298120","256579","249143","239610","238836","246085","287488","333255","332510","332474","."
"Uusimaa","Myrskylä","26115","26506","25758","25852","24400","23620","21297","20113","20638","18255","17613","16608","16491","16500","13925","."
"Uusimaa","Nurmijärvi","725866","742442","787347","835644","814090","891192","898558","957300","947491","933452","850535","819668","833979","827738","810565","."
"Uusimaa","Pornainen","56546","70182","74538","86244","82161","94257","89135","88967","85586","87678","91279","85587","85085","83293","84082","."
"Uusimaa","Porvoo","787463","841365","852377","873813","903151","928315","877722","881122","894969","913254","894380","883011","859697","834031","817238","."
"Uusimaa","Pukkila","17651","19847","20785","21604","20623","25429","23338","20820","19747","18678","16621","16997","14317","16500","18895","."
"Uusimaa","Raasepori","0","0","0","0","0","0","0","0","0","0","324775","306565","327237","307777","316186","."
"Uusimaa","Sipoo","166144","170677","184873","194057","206209","215608","222510","244076","245777","249766","247531","265424","283173","292917","293200","."
"Uusimaa","Siuntio","35444","35126","41052","39112","41540","51794","52985","52991","53921","55412","42784","47626","49355","52725","52869","."
"Uusimaa","Tuusula","425966","455722","464790","556931","583758","559373","560870","554502","572048","594639","606292","593989","614621","588203","557341","."
"Uusimaa","Vantaa","2906540","3066546","3069160","3110080","3301547","3380466","3277863","3231325","3014243","3105726","3067588","2968877","2990885","2903836","2789761","."
"Uusimaa","Vihti","461723","469054","482476","509910","530334","541601","522740","514149","486629","510071","515031","511900","516080","526510","525705","."
"Varsinais-Suomi","Aura","88862","91489","90472","88788","91820","99365","105404","108517","103455","105720","92942","90559","86222","87026","82276","."
"Varsinais-Suomi","Kaarina","376162","407464","415197","418939","535481","511836","508538","479283","470194","468632","538627","521080","533515","507731","561897","."
"Varsinais-Suomi","Kemiönsaari","0","0","0","0","0","0","0","0","0","0","75883","74888","74368","74060","77117","."
"Varsinais-Suomi","Koski Tl","53200","53909","52811","53364","63654","71372","72442","66250","58466","56855","50149","51785","53733","47169","44483","."
"Varsinais-Suomi","Kustavi","11527","11244","10927","12945","13833","14686","14547","14645","11816","13541","13137","11860","9482","9303","9522","."
"Varsinais-Suomi","Laitila","100748","121080","134388","148449","149311","157724","156862","153497","163364","154787","149178","141294","144681","124676","136163","."
"Varsinais-Suomi","Lieto","226305","235325","238011","271592","283518","244715","246636","246451","239699","224885","207818","202017","242561","226662","255326","."
"Varsinais-Suomi","Loimaa","197194","205529","197706","190487","193737","201774","333166","317106","302557","299816","351166","353724","351257","338695","322223","."
"Varsinais-Suomi","Marttila","27552","26989","28400","28158","32924","35043","37381","35359","33981","34278","34758","31149","30642","30792","32369","."
"Varsinais-Suomi","Masku","76704","84061","82111","84241","91448","84896","87166","93158","105193","113661","160862","148313","155476","144274","152464","."
"Varsinais-Suomi","Mynämäki","132270","132042","131997","131369","130923","117216","112137","123830","142588","134490","126297","117130","113564","107026","106311","."
"Varsinais-Suomi","Naantali","216868","223260","226296","228514","234276","244701","233742","214779","197290","224181","266543","280386","281676","261320","264106","."
"Varsinais-Suomi","Nousiainen","72489","74005","75011","73400","72896","77097","78983","78385","83845","81444","80750","79510","81137","81042","82385","."
"Varsinais-Suomi","Oripää","18798","16990","18045","18070","17698","18221","18213","18364","19544","18901","17606","17562","18276","18467","18771","."
"Varsinais-Suomi","Pöytyä","44198","53997","51100","44436","44433","45143","106953","115711","108918","105716","131574","131730","140003","144365","147148","."
"Varsinais-Suomi","Paimio","129206","139589","140965","143765","143379","147697","136500","133333","153897","154478","159717","154728","154637","133362","147065","."
"Varsinais-Suomi","Parainen","0","0","0","0","0","0","0","0","0","0","219802","209893","202045","210876","207480","."
"Varsinais-Suomi","Pyhäranta","32711","33378","30505","27528","30102","23535","22260","19225","16226","13415","11813","8907","11520","9026","10094","."
"Varsinais-Suomi","Raisio","642965","821437","823249","850191","890538","852167","802681","735256","707601","652851","653503","613911","603436","550765","526220","."
"Varsinais-Suomi","Rusko","70337","77825","75871","80746","88321","90650","86913","88510","89731","83999","100391","94467","85468","83693","83901","."
"Varsinais-Suomi","Salo","860141","898774","893182","934808","1024705","879046","1115597","1028637","989022","995206","1462204","1457521","1462129","1166399","1253658","."
"Varsinais-Suomi","Sauvo","36745","40105","41200","40486","39539","38062","32568","33789","33046","30282","31105","30569","30928","29032","29451","."
"Varsinais-Suomi","Somero","160455","163280","180194","193013","199086","208137","193955","195265","202634","200842","190616","200905","195037","189320","178158","."
"Varsinais-Suomi","Taivassalo","24174","25775","26709","26807","26618","25242","24626","22531","23125","22491","25741","27271","26563","23480","23183","."
"Varsinais-Suomi","Tarvasjoki","20052","18423","18533","25801","28044","29318","27020","26025","23092","25572","23290","24585","23131","22067","22135","."
"Varsinais-Suomi","Turku","3144387","3199202","3187706","3210737","3159949","3160978","3038270","2931259","2909521","2888165","2972294","3046811","3139794","2927106","3025976","."
"Varsinais-Suomi","Uusikaupunki","303939","305201","306084","301822","292542","301659","293477","272644","259677","257190","244307","238947","228970","203715","207218","."
"Varsinais-Suomi","Vehmaa","32691","31614","34418","32739","30678","28103","24545","24515","24174","24596","24585","22548","22209","17878","18188","."
